Country,Code,Year,Population,LifeExp,GDPperCap,Continent_Name
Afghanistan,AFG,2014,33371000.0,62.966,2022.0,Asia
Albania,ALB,2014,2896000.0,77.813,10703.0,Europe
Azerbaijan,AZE,2014,9506000.0,72.02199999999999,16025.0,Asia
Nicaragua,NIC,2014,6143000.0,73.429,4524.0,North America
Bahrain,BHR,2014,1336000.0,76.624,38535.0,Asia
Netherlands,NLD,2014,16893000.0,81.559,47747.0,Europe
Cambodia,KHM,2014,15275000.0,68.273,2981.0,Asia
North Korea,PRK,2014,25058000.0,71.19800000000001,1749.0,Asia
Namibia,NAM,2014,2273000.0,61.425,11484.0,Africa
Puerto Rico,PRI,2014,3454000.0,79.366,34787.0,North America
Cameroon,CMR,2014,22682000.0,57.083,2672.0,Africa
Portugal,PRT,2014,10418000.0,80.995,26717.0,Europe
North Macedonia,MKD,2014,2078000.0,75.29899999999999,13110.0,Europe
Cape Verde,CPV,2014,518000.0,71.88600000000001,6353.0,Africa
China,CHN,2014,1399453952.0,75.62899999999999,11708.0,Asia
Nigeria,NGA,2014,176404992.0,52.672,5531.0,Africa
Poland,POL,2014,38091000.0,77.582,24356.0,Europe
Nepal,NPL,2014,26906000.0,69.168,2571.0,Asia
Comoros,COM,2014,759000.0,63.214,1658.0,Africa
Canada,CAN,2014,35664000.0,81.927,42833.0,North America
Niger,NER,2014,19240000.0,60.07,893.0,Africa
Pakistan,PAK,2014,195304992.0,66.36,4876.0,Asia
Botswana,BWA,2014,2089000.0,66.265,14900.0,Africa
Cote d'Ivoire,CIV,2014,22648000.0,55.508,3250.0,Africa
Switzerland,CHE,2014,8206000.0,82.971,61661.0,Europe
Philippines,PHL,2014,100513000.0,70.48100000000001,6592.0,Asia
Chile,CHL,2014,17759000.0,79.50399999999999,21090.0,South America
Sweden,SWE,2014,9692000.0,82.118,42202.0,Europe
Bangladesh,BGD,2014,154516992.0,71.23100000000001,2901.0,Asia
Qatar,QAT,2014,2459000.0,79.646,138683.0,Asia
Saudi Arabia,SAU,2014,30917000.0,74.533,46824.0,Asia
Honduras,HND,2014,8956000.0,74.278,4272.0,North America
Norway,NOR,2014,5142000.0,81.792,75846.0,Europe
Peru,PER,2014,30090000.0,75.529,10961.0,South America
New Zealand,NZL,2014,4568000.0,81.561,33091.0,Oceania
Costa Rica,CRI,2014,4795000.0,79.398,13117.0,North America
Paraguay,PRY,2014,6600000.0,73.473,8210.0,South America
Congo,COG,2014,4737000.0,62.582,4561.0,Africa
Colombia,COL,2014,46968000.0,76.322,12619.0,South America
Oman,OMN,2014,4027000.0,76.634,37748.0,Asia
Panama,PAN,2014,3901000.0,77.583,19937.0,North America
Uruguay,URY,2014,3400000.0,77.244,19582.0,South America
Palestine,PSE,2014,4429000.0,73.303,4365.0,Asia
Chad,TCD,2014,13664000.0,52.788999999999994,2282.0,Africa
Yemen,YEM,2014,25823000.0,66.066,3558.0,Asia
Central African Republic,CAF,2014,4464000.0,50.129,589.0,Africa
Senegal,SEN,2014,14175000.0,66.37,2354.0,Africa
Bosnia and Herzegovina,BIH,2014,3482000.0,76.723,9986.0,Europe
Serbia,SRB,2014,8898000.0,75.095,13387.0,Europe
Guatemala,GTM,2014,15923000.0,72.935,6900.0,North America
Finland,FIN,2014,5461000.0,81.002,37943.0,Europe
Mauritania,MRT,2014,3931000.0,63.653999999999996,3357.0,Africa
Georgia,GEO,2014,4035000.0,72.707,9903.0,Europe
Georgia,GEO,2014,4035000.0,72.707,9903.0,Asia
Equatorial Guinea,GNQ,2014,1122000.0,57.001000000000005,39603.0,Africa
Liberia,LBR,2014,4360000.0,61.723,816.0,Africa
Japan,JPN,2014,128169000.0,83.66799999999999,35550.0,Asia
Czechia,CZE,2014,10591000.0,78.492,29148.0,Europe
Gambia,GMB,2014,2024000.0,60.667,1901.0,Africa
Lebanon,LBN,2014,6261000.0,78.732,13117.0,Asia
Libya,LBY,2014,6362000.0,71.98100000000001,9736.0,Africa
Jordan,JOR,2014,8919000.0,73.969,11741.0,Asia
Kazakhstan,KAZ,2014,17303000.0,70.483,23398.0,Europe
Kazakhstan,KAZ,2014,17303000.0,70.483,23398.0,Asia
Gabon,GAB,2014,1884000.0,64.318,14053.0,Africa
Eswatini,SWZ,2014,1095000.0,53.568999999999996,7685.0,Africa
Laos,LAO,2014,6640000.0,66.14399999999999,5667.0,Asia
Lesotho,LSO,2014,2043000.0,49.891000000000005,2881.0,Africa
Ethiopia,ETH,2014,98094000.0,64.547,1481.0,Africa
Democratic Republic of Congo,COD,2014,73767000.0,58.828,802.0,Africa
Moldova,MDA,2014,4073000.0,71.267,5534.0,Europe
Denmark,DNK,2014,5664000.0,80.342,44542.0,Europe
Montenegro,MNE,2014,627000.0,76.297,16903.0,Europe
Mozambique,MOZ,2014,26286000.0,56.062,1227.0,Africa
Hong Kong,HKG,2014,7135000.0,83.801,45785.0,Asia
Mauritius,MUS,2014,1257000.0,74.352,17756.0,Africa
Guinea-Bissau,GNB,2014,1692000.0,56.556000000000004,1277.0,Africa
Indonesia,IDN,2014,255128000.0,70.48100000000001,9720.0,Asia
Iceland,ISL,2014,329000.0,82.359,39383.0,Europe
Guinea,GIN,2014,11151000.0,59.016000000000005,1646.0,Africa
Cyprus,CYP,2014,1152000.0,80.178,25331.0,Europe
Vietnam,VNM,2014,91714000.0,75.056,5427.0,Asia
Uzbekistan,UZB,2014,30426000.0,70.671,8511.0,Asia
India,IND,2014,1295601024.0,68.286,5312.0,Asia
Mexico,MEX,2014,120355000.0,74.908,15531.0,North America
Cuba,CUB,2014,11307000.0,78.521,7628.0,North America
Haiti,HTI,2014,10549000.0,62.068999999999996,1655.0,North America
Morocco,MAR,2014,34192000.0,75.477,7324.0,Africa
Hungary,HUN,2014,9805000.0,75.72,22766.0,Europe
Cyprus,CYP,2014,1152000.0,80.178,25331.0,Asia
Venezuela,VEN,2014,30043000.0,72.762,17568.0,South America
Mongolia,MNG,2014,2940000.0,68.863,11035.0,Asia
Kyrgyzstan,KGZ,2014,5845000.0,70.626,5773.0,Asia
Italy,ITA,2014,60410000.0,82.648,34371.0,Europe
Djibouti,DJI,2014,899000.0,63.17100000000001,3127.0,Africa
Latvia,LVA,2014,2021000.0,74.491,21944.0,Europe
Kenya,KEN,2014,46700000.0,64.135,2984.0,Africa
Croatia,HRV,2014,4256000.0,77.717,20466.0,Europe
Spain,ESP,2014,46778000.0,82.801,32300.0,Europe
South Korea,KOR,2014,50608000.0,81.795,34538.0,Asia
France,FRA,2014,64194000.0,82.11399999999999,38134.0,Europe
Luxembourg,LUX,2014,555000.0,81.442,66750.0,Europe
South Africa,ZAF,2014,54544000.0,61.968,12050.0,Africa
Slovenia,SVN,2014,2067000.0,80.47399999999999,27462.0,Europe
Slovakia,SVK,2014,5429000.0,76.595,24964.0,Europe
Benin,BEN,2014,10287000.0,60.345,2092.0,Africa
Singapore,SGP,2014,5526000.0,82.667,67105.0,Asia
Bolivia,BOL,2014,10707000.0,69.891,5784.0,South America
Sierra Leone,SLE,2014,7017000.0,52.372,1326.0,Africa
Seychelles,SYC,2014,94000.0,73.139,22640.0,Africa
Zambia,ZMB,2014,15400000.0,60.831,3537.0,Africa
Belgium,BEL,2014,11221000.0,80.797,39182.0,Europe
Egypt,EGY,2014,90425000.0,71.117,11092.0,Africa
Belarus,BLR,2014,9432000.0,73.192,20037.0,Europe
Israel,ISR,2014,7854000.0,82.175,31454.0,Asia
Germany,DEU,2014,81450000.0,80.642,46038.0,Europe
Estonia,EST,2014,1316000.0,77.40100000000001,25424.0,Europe
El Salvador,SLV,2014,6295000.0,72.175,7988.0,North America
Jamaica,JAM,2014,2875000.0,74.042,7096.0,North America
Lithuania,LTU,2014,2971000.0,74.556,24604.0,Europe
Malta,MLT,2014,430000.0,81.71600000000001,25001.0,Europe
Greece,GRC,2014,10701000.0,81.361,24437.0,Europe
Dominica,DMA,2014,71000.0,74.059,9729.0,North America
Mali,MLI,2014,16934000.0,57.036,1514.0,Africa
Iran,IRN,2014,77466000.0,75.502,15261.0,Asia
Dominican Republic,DOM,2014,10165000.0,73.003,12657.0,North America
Iraq,IRQ,2014,34412000.0,69.7,12889.0,Asia
Ecuador,ECU,2014,15952000.0,75.923,11046.0,South America
Malawi,MWI,2014,16290000.0,61.042,964.0,Africa
Ghana,GHA,2014,27224000.0,62.416000000000004,3627.0,Africa
Madagascar,MDG,2014,23590000.0,65.133,1282.0,Africa
Ireland,IRL,2014,4627000.0,81.07600000000001,51772.0,Europe
Malaysia,MYS,2014,29867000.0,75.268,21339.0,Asia
Kuwait,KWT,2014,3691000.0,75.01899999999999,69228.0,Asia
Mauritius,MUS,2015,1259000.0,74.5,18259.0,Africa
Uzbekistan,UZB,2015,30930000.0,70.928,9107.0,Asia
Sao Tome and Principe,STP,2015,199000.0,69.377,3560.0,Africa
Moldova,MDA,2015,4071000.0,71.47800000000001,5569.0,Europe
Singapore,SGP,2015,5592000.0,82.87700000000001,67110.0,Asia
Mexico,MEX,2015,121858000.0,74.904,15766.0,North America
Uruguay,URY,2015,3412000.0,77.369,19668.0,South America
Slovakia,SVK,2015,5436000.0,76.827,25896.0,Europe
Palestine,PSE,2015,4529000.0,73.442,4422.0,Asia
Mauritania,MRT,2015,4046000.0,63.93600000000001,3323.0,Africa
Saint Lucia,LCA,2015,179000.0,75.596,10687.0,North America
Slovenia,SVN,2015,2071000.0,80.673,28077.0,Europe
Sierra Leone,SLE,2015,7172000.0,52.941,1033.0,Africa
Laos,LAO,2015,6741000.0,66.546,6001.0,Asia
Namibia,NAM,2015,2315000.0,62.119,11850.0,Africa
Togo,TGO,2015,7323000.0,59.927,1482.0,Africa
Jamaica,JAM,2015,2891000.0,74.098,7115.0,North America
New Zealand,NZL,2015,4615000.0,81.71300000000001,33445.0,Oceania
North Macedonia,MKD,2015,2079000.0,75.406,13586.0,Europe
Sweden,SWE,2015,9765000.0,82.251,43464.0,Europe
Netherlands,NLD,2015,16938000.0,81.715,48463.0,Europe
Trinidad and Tobago,TTO,2015,1370000.0,72.941,30892.0,North America
North Korea,PRK,2015,25184000.0,71.48100000000001,1720.0,Asia
Lebanon,LBN,2015,6533000.0,78.768,12665.0,Asia
Zimbabwe,ZWE,2015,13815000.0,59.534,1759.0,Africa
Switzerland,CHE,2015,8297000.0,83.14200000000001,61476.0,Europe
Latvia,LVA,2015,1998000.0,74.733,22724.0,Europe
South Africa,ZAF,2015,55386000.0,62.648999999999994,12054.0,Africa
Mali,MLI,2015,17439000.0,57.50899999999999,1563.0,Africa
Nicaragua,NIC,2015,6223000.0,73.649,4699.0,North America
Malta,MLT,2015,434000.0,81.896,26577.0,Europe
Senegal,SEN,2015,14578000.0,66.747,2446.0,Africa
Myanmar,MMR,2015,52681000.0,65.81,5834.0,Asia
Nepal,NPL,2015,27015000.0,69.515,2607.0,Asia
Serbia,SRB,2015,8877000.0,75.309,13556.0,Europe
Mozambique,MOZ,2015,27042000.0,57.206,1277.0,Africa
Saudi Arabia,SAU,2015,31718000.0,74.65100000000001,47737.0,Asia
Morocco,MAR,2015,34664000.0,75.726,7577.0,Africa
Seychelles,SYC,2015,95000.0,73.182,23984.0,Africa
Montenegro,MNE,2015,627000.0,76.452,17738.0,Europe
Mongolia,MNG,2015,2998000.0,69.111,11139.0,Asia
Italy,ITA,2015,60578000.0,82.82799999999999,34673.0,Europe
Japan,JPN,2015,127985000.0,83.87899999999999,36030.0,Asia
Syria,SYR,2015,17997000.0,69.908,3509.0,Asia
Taiwan,TWN,2015,23557000.0,79.743,41805.0,Asia
Romania,ROU,2015,19925000.0,75.476,20549.0,Europe
Kuwait,KWT,2015,3836000.0,75.13,68127.0,Asia
Ukraine,UKR,2015,44922000.0,71.535,9429.0,Europe
Vietnam,VNM,2015,92677000.0,75.11,5733.0,Asia
Uganda,UGA,2015,38225000.0,61.373000000000005,1883.0,Africa
Tajikistan,TJK,2015,8454000.0,70.137,3365.0,Asia
Oman,OMN,2015,4267000.0,76.887,37096.0,Asia
Norway,NOR,2015,5200000.0,81.91199999999999,76305.0,Europe
Hong Kong,HKG,2015,7186000.0,84.04299999999999,46504.0,Asia
United States,USA,2015,320878016.0,78.91,52591.0,North America
Kazakhstan,KAZ,2015,17572000.0,71.319,23408.0,Europe
Kazakhstan,KAZ,2015,17572000.0,71.319,23408.0,Asia
Philippines,PHL,2015,102113000.0,70.64399999999999,6870.0,Asia
Thailand,THA,2015,68715000.0,76.09100000000001,13938.0,Asia
Jordan,JOR,2015,9267000.0,74.078,11738.0,Asia
Pakistan,PAK,2015,199427008.0,66.577,5056.0,Asia
Lesotho,LSO,2015,2059000.0,51.038000000000004,2954.0,Africa
Tanzania,TZA,2015,51483000.0,63.111000000000004,2429.0,Africa
Kenya,KEN,2015,47878000.0,64.798,3090.0,Africa
Portugal,PRT,2015,10368000.0,81.22399999999999,27255.0,Europe
Kyrgyzstan,KGZ,2015,5959000.0,70.876,5910.0,Asia
Israel,ISR,2015,7978000.0,82.34,31729.0,Asia
Panama,PAN,2015,3968000.0,77.77600000000001,20809.0,North America
Tunisia,TUN,2015,11180000.0,75.922,10608.0,Africa
Ireland,IRL,2015,4652000.0,81.344,53372.0,Europe
Qatar,QAT,2015,2566000.0,79.758,139542.0,Asia
Paraguay,PRY,2015,6689000.0,73.66199999999999,8364.0,South America
Iraq,IRQ,2015,35572000.0,69.929,13087.0,Asia
Turkey,TUR,2015,78529000.0,76.532,20808.0,Europe
Venezuela,VEN,2015,30082000.0,72.584,16257.0,South America
Turkey,TUR,2015,78529000.0,76.532,20808.0,Asia
Puerto Rico,PRI,2015,3382000.0,79.52,35384.0,North America
Indonesia,IDN,2015,258383008.0,70.768,10099.0,Asia
Peru,PER,2015,30471000.0,75.792,11215.0,South America
United Kingdom,GBR,2015,65860000.0,81.05199999999999,38749.0,Europe
India,IND,2015,1310151936.0,68.607,5639.0,Asia
Iceland,ISL,2015,330000.0,82.48100000000001,40572.0,Europe
Hungary,HUN,2015,9778000.0,76.006,23539.0,Europe
Turkmenistan,TKM,2015,5565000.0,67.704,21262.0,Asia
Iran,IRN,2015,78492000.0,75.796,15039.0,Asia
Nigeria,NGA,2015,181136992.0,53.111999999999995,5540.0,Africa
Bulgaria,BGR,2015,7200000.0,74.584,17254.0,Europe
Sudan,SDN,2015,38903000.0,64.429,3723.0,Africa
Cyprus,CYP,2015,1161000.0,80.35,25903.0,Europe
Cyprus,CYP,2015,1161000.0,80.35,25903.0,Asia
Argentina,ARG,2015,43075000.0,76.068,19316.0,South America
Albania,ALB,2015,2891000.0,78.025,10947.0,Europe
Germany,DEU,2015,81787000.0,80.77,46426.0,Europe
Burundi,BDI,2015,10160000.0,60.123000000000005,723.0,Africa
Azerbaijan,AZE,2015,9623000.0,72.266,16045.0,Europe
Azerbaijan,AZE,2015,9623000.0,72.266,16045.0,Asia
Angola,AGO,2015,27884000.0,59.398,8631.0,Africa
Cape Verde,CPV,2015,525000.0,72.117,6358.0,Africa
Bosnia and Herzegovina,BIH,2015,3429000.0,76.865,10305.0,Europe
Dominican Republic,DOM,2015,10282000.0,73.241,13382.0,North America
Estonia,EST,2015,1315000.0,77.783,25790.0,Europe
Botswana,BWA,2015,2121000.0,67.33800000000001,14626.0,Africa
Canada,CAN,2015,36027000.0,82.02600000000001,42844.0,North America
Zambia,ZMB,2015,15879000.0,61.736999999999995,3537.0,Africa
Ecuador,ECU,2015,16212000.0,76.143,10914.0,South America
Equatorial Guinea,GNQ,2015,1169000.0,57.358999999999995,35743.0,Africa
Eswatini,SWZ,2015,1104000.0,55.358999999999995,7726.0,Africa
Cameroon,CMR,2015,23298000.0,57.583,2754.0,Africa
Congo,COG,2015,4856000.0,63.097,4526.0,Africa
Guinea,GIN,2015,11432000.0,59.598,1606.0,Africa
Liberia,LBR,2015,4472000.0,62.269,798.0,Africa
Czechia,CZE,2015,10601000.0,78.692,30410.0,Europe
Comoros,COM,2015,777000.0,63.471000000000004,1706.0,Africa
Colombia,COL,2015,47521000.0,76.531,12858.0,South America
Australia,AUS,2015,23932000.0,82.794,44336.0,Oceania
Armenia,ARM,2015,2926000.0,74.467,9552.0,Europe
Armenia,ARM,2015,2926000.0,74.467,9552.0,Asia
Ghana,GHA,2015,27849000.0,62.772,3687.0,Africa
Algeria,DZA,2015,39728000.0,76.09,13024.0,Africa
Guatemala,GTM,2015,16252000.0,73.25,7055.0,North America
Croatia,HRV,2015,4233000.0,77.892,20905.0,Europe
Haiti,HTI,2015,10696000.0,62.485,1649.0,North America
Cote d'Ivoire,CIV,2015,23226000.0,56.065,3473.0,Africa
Afghanistan,AFG,2015,34414000.0,63.376999999999995,1928.0,Asia
Guinea-Bissau,GNB,2015,1737000.0,56.958999999999996,1313.0,Africa
Cuba,CUB,2015,11325000.0,78.561,7889.0,North America
Yemen,YEM,2015,26498000.0,66.085,2496.0,Asia
Costa Rica,CRI,2015,4848000.0,79.565,13568.0,North America
Greece,GRC,2015,10660000.0,81.548,24545.0,Europe
Burkina Faso,BFA,2015,18111000.0,59.919,1527.0,Africa
Austria,AUT,2015,8679000.0,81.182,44845.0,Europe
Cambodia,KHM,2015,15521000.0,68.637,3139.0,Asia
Democratic Republic of Congo,COD,2015,76245000.0,59.254,836.0,Africa
Gambia,GMB,2015,2086000.0,60.91,1948.0,Africa
United Arab Emirates,ARE,2015,9263000.0,77.285,69237.0,Asia
Russia,RUS,2015,144984992.0,71.464,23118.0,Europe
Russia,RUS,2015,144984992.0,71.464,23118.0,Asia
Malaysia,MYS,2015,30271000.0,75.461,22075.0,Asia
Poland,POL,2015,38034000.0,77.859,25310.0,Europe
South Korea,KOR,2015,50823000.0,82.1,35316.0,Asia
Dominica,DMA,2015,71000.0,74.194,9537.0,North America
Malawi,MWI,2015,16745000.0,61.953,960.0,Africa
Honduras,HND,2015,9113000.0,74.495,4352.0,North America
Spain,ESP,2015,46672000.0,82.98100000000001,33376.0,Europe
Luxembourg,LUX,2015,567000.0,81.63600000000001,67804.0,Europe
Niger,NER,2015,20002000.0,60.631,895.0,Africa
Rwanda,RWA,2015,11369000.0,67.45,1676.0,Africa
Lithuania,LTU,2015,2932000.0,74.923,25279.0,Europe
Sri Lanka,LKA,2015,20908000.0,76.316,10734.0,Asia
El Salvador,SLV,2015,6325000.0,72.41199999999999,8163.0,North America
Madagascar,MDG,2015,24234000.0,65.539,1288.0,Africa
Finland,FIN,2015,5481000.0,81.196,37920.0,Europe
Libya,LBY,2015,6418000.0,72.12100000000001,8514.0,Africa
Belgium,BEL,2015,11288000.0,80.969,39531.0,Europe
Brazil,BRA,2015,204472000.0,74.994,15377.0,South America
Ethiopia,ETH,2015,100835000.0,65.048,1576.0,Africa
Bolivia,BOL,2015,10870000.0,70.277,5969.0,South America
Central African Republic,CAF,2015,4493000.0,50.881,605.0,Africa
Georgia,GEO,2015,4024000.0,72.973,10198.0,Europe
Benin,BEN,2015,10576000.0,60.608000000000004,2141.0,Africa
Bahrain,BHR,2015,1372000.0,76.762,39197.0,Asia
China,CHN,2015,1406848000.0,75.928,12002.0,Asia
Denmark,DNK,2015,5689000.0,80.475,44939.0,Europe
Georgia,GEO,2015,4024000.0,72.973,10198.0,Asia
Egypt,EGY,2015,92443000.0,71.30199999999999,11236.0,Africa
Chile,CHL,2015,17969000.0,79.646,21340.0,South America
Barbados,BRB,2015,285000.0,78.801,10030.0,North America
Gabon,GAB,2015,1948000.0,64.913,14315.0,Africa
Belarus,BLR,2015,9439000.0,73.652,19306.0,Europe
Djibouti,DJI,2015,914000.0,64.13600000000001,3258.0,Africa
Chad,TCD,2015,14111000.0,53.137,2387.0,Africa
France,FRA,2015,64453000.0,82.22399999999999,38448.0,Europe
Bangladesh,BGD,2015,156256000.0,71.514,3068.0,Asia
Ireland,IRL,2016,4696000.0,81.615,55653.0,Europe
Germany,DEU,2016,82194000.0,80.902,46841.0,Europe
Israel,ISR,2016,8109000.0,82.50299999999999,32494.0,Asia
Georgia,GEO,2016,4015000.0,73.207,10483.0,Europe
Georgia,GEO,2016,4015000.0,73.207,10483.0,Asia
Italy,ITA,2016,60663000.0,83.008,34989.0,Europe
Jamaica,JAM,2016,2906000.0,74.175,7175.0,North America
Comoros,COM,2016,796000.0,63.7,1713.0,Africa
Gabon,GAB,2016,2008000.0,65.418,14334.0,Africa
Ecuador,ECU,2016,16491000.0,76.365,10536.0,South America
Madagascar,MDG,2016,24894000.0,65.931,1307.0,Africa
Dominican Republic,DOM,2016,10398000.0,73.471,14088.0,North America
Congo,COG,2016,4981000.0,63.556000000000004,4310.0,Africa
Uruguay,URY,2016,3424000.0,77.498,19896.0,South America
New Zealand,NZL,2016,4659000.0,81.859,34040.0,Oceania
Yemen,YEM,2016,27168000.0,66.087,2199.0,Asia
Gambia,GMB,2016,2149000.0,61.166000000000004,1950.0,Africa
Iraq,IRQ,2016,36611000.0,70.122,13976.0,Asia
Hong Kong,HKG,2016,7244000.0,84.277,47043.0,Asia
Iran,IRN,2016,79564000.0,76.047,15529.0,Asia
Niger,NER,2016,20789000.0,61.137,906.0,Africa
Egypt,EGY,2016,94447000.0,71.482,11430.0,Africa
Lithuania,LTU,2016,2890000.0,75.238,26182.0,Europe
Kazakhstan,KAZ,2016,17831000.0,72.081,23399.0,Europe
Kazakhstan,KAZ,2016,17831000.0,72.081,23399.0,Asia
Luxembourg,LUX,2016,579000.0,81.803,69057.0,Europe
Jordan,JOR,2016,9554000.0,74.184,11748.0,Asia
Japan,JPN,2016,127763000.0,84.09,36452.0,Asia
Ghana,GHA,2016,28482000.0,63.123999999999995,3753.0,Africa
Haiti,HTI,2016,10840000.0,62.896,1636.0,North America
Guinea-Bissau,GNB,2016,1782000.0,57.328,1354.0,Africa
Hungary,HUN,2016,9753000.0,76.266,24047.0,Europe
Guinea,GIN,2016,11738000.0,60.17,1668.0,Africa
Iceland,ISL,2016,332000.0,82.601,42980.0,Europe
Guatemala,GTM,2016,16583000.0,73.541,7137.0,North America
India,IND,2016,1324516992.0,68.89699999999999,5961.0,Asia
Indonesia,IDN,2016,261556000.0,71.035,10511.0,Asia
Greece,GRC,2016,10615000.0,81.727,24689.0,Europe
Vietnam,VNM,2016,93640000.0,75.172,6031.0,Asia
Libya,LBY,2016,6492000.0,72.311,8096.0,Africa
Malaysia,MYS,2016,30685000.0,75.649,22687.0,Asia
Nigeria,NGA,2016,185960000.0,53.541000000000004,5323.0,Africa
Mauritania,MRT,2016,4164000.0,64.208,3307.0,Africa
Denmark,DNK,2016,5711000.0,80.583,45141.0,Europe
Mauritius,MUS,2016,1262000.0,74.626,18852.0,Africa
Democratic Republic of Congo,COD,2016,78789000.0,59.655,836.0,Africa
Cameroon,CMR,2016,23927000.0,58.063,2803.0,Africa
Mexico,MEX,2016,123333000.0,74.917,15803.0,North America
Czechia,CZE,2016,10619000.0,78.881,31089.0,Europe
Moldova,MDA,2016,4066000.0,71.617,5851.0,Europe
Malta,MLT,2016,436000.0,82.06299999999999,27612.0,Europe
Cyprus,CYP,2016,1170000.0,80.513,26540.0,Europe
Mongolia,MNG,2016,3056000.0,69.321,11105.0,Asia
Montenegro,MNE,2016,627000.0,76.568,18244.0,Europe
Morocco,MAR,2016,35126000.0,75.97399999999999,7613.0,Africa
Croatia,HRV,2016,4209000.0,78.04899999999999,21625.0,Europe
Mozambique,MOZ,2016,27830000.0,58.309,1288.0,Africa
Myanmar,MMR,2016,53045000.0,66.205,6139.0,Asia
Cote d'Ivoire,CIV,2016,23823000.0,56.567,3664.0,Africa
El Salvador,SLV,2016,6356000.0,72.64399999999999,8335.0,North America
Cyprus,CYP,2016,1170000.0,80.513,26540.0,Asia
Colombia,COL,2016,48175000.0,76.732,12963.0,South America
Djibouti,DJI,2016,929000.0,65.064,3394.0,Africa
Dominica,DMA,2016,71000.0,74.384,9773.0,North America
China,CHN,2016,1414049024.0,76.21,12320.0,Asia
North Macedonia,MKD,2016,2081000.0,75.498,13887.0,Europe
Chile,CHL,2016,18209000.0,79.779,21446.0,South America
Norway,NOR,2016,5251000.0,82.029,76397.0,Europe
Oman,OMN,2016,4479000.0,77.142,36883.0,Asia
Chad,TCD,2016,14562000.0,53.438,2192.0,Africa
Pakistan,PAK,2016,203631008.0,66.77,5250.0,Asia
Central African Republic,CAF,2016,4538000.0,51.593,619.0,Africa
Mali,MLI,2016,17965000.0,57.986999999999995,1604.0,Africa
Panama,PAN,2016,4037000.0,77.964,21538.0,North America
Paraguay,PRY,2016,6778000.0,73.836,8605.0,South America
Peru,PER,2016,30926000.0,76.044,11540.0,South America
Canada,CAN,2016,36383000.0,82.117,42969.0,North America
Netherlands,NLD,2016,16981000.0,81.862,49254.0,Europe
Nepal,NPL,2016,27263000.0,69.848,2586.0,Asia
Costa Rica,CRI,2016,4899000.0,79.738,13986.0,North America
Namibia,NAM,2016,2358000.0,62.625,11741.0,Africa
Malawi,MWI,2016,17205000.0,62.681000000000004,950.0,Africa
Cape Verde,CPV,2016,531000.0,72.347,6512.0,Africa
Liberia,LBR,2016,4587000.0,62.802,764.0,Africa
Syria,SYR,2016,17466000.0,70.315,3557.0,Asia
Equatorial Guinea,GNQ,2016,1215000.0,57.713,31486.0,Africa
Australia,AUS,2016,24263000.0,82.959,44783.0,Oceania
Tajikistan,TJK,2016,8664000.0,70.39699999999999,3544.0,Asia
Armenia,ARM,2016,2936000.0,74.64,9588.0,Europe
Armenia,ARM,2016,2936000.0,74.64,9588.0,Asia
Tanzania,TZA,2016,53049000.0,63.843999999999994,2518.0,Africa
Thailand,THA,2016,68971000.0,76.403,14341.0,Asia
Argentina,ARG,2016,43508000.0,76.221,18695.0,South America
